Acceleration,Method,ScanID,CoilNoiseIncrease,SSIM,PSNR,NRMSE,HFEN,VIF,NQM,SSFD,LPIPS (VGG-16),ResNet50 (RadImageNet)
2,UNet,1000178,0,0.8300334811210632,32.60135269165039,0.12077202647924423,0.36592811346054077,0.16483202220175255,20.214882381453943,4.418341636657715,0.1702832281589508,0.5883187055587769
2,UNet,1000178,1,0.817695677280426,25.094568252563477,0.3772592544555664,0.5379209518432617,0.15695110256335268,8.828744408167257,4.830986022949219,0.18642649054527283,0.7736089825630188
2,UNet,1000178,2,0.7931874394416809,25.2344913482666,0.36637377738952637,0.5409432649612427,0.1484297298121964,8.968194410692634,5.547556400299072,0.1950337141752243,0.7976455688476562
2,UNet,1000178,3,0.754677414894104,25.308095932006836,0.3578662574291229,0.5512474775314331,0.13846480033293218,8.971551968983233,6.793459415435791,0.20975282788276672,0.9000210165977478
2,UNet,1000196,0,0.8338011503219604,30.341880798339844,0.11376579850912094,0.3998427093029022,0.142807827421271,18.58163934800469,5.172432899475098,0.20640692114830017,1.144943356513977
2,UNet,1000196,1,0.8356817364692688,29.991134643554688,0.13108471035957336,0.43417614698410034,0.13844370575816872,16.229562651364414,5.430310249328613,0.21621188521385193,1.1329113245010376
2,UNet,1000196,2,0.7969203591346741,29.758987426757812,0.13314077258110046,0.44707342982292175,0.12947070147393908,16.29457851073736,6.319437503814697,0.22691893577575684,1.1162189245224
2,UNet,1000196,3,0.7380729913711548,29.31607437133789,0.137026846408844,0.4663831889629364,0.11892725284356231,16.486669865781806,7.6882123947143555,0.2442430853843689,1.22789466381073
2,UNet,1000206,0,0.8270828127861023,31.46730613708496,0.121637724339962,0.3896157741546631,0.157050104937107,22.471375209844958,5.387362480163574,0.17263424396514893,0.7189337015151978
2,UNet,1000206,1,0.8074182868003845,30.887422561645508,0.12915225327014923,0.3969709277153015,0.15328453359433802,22.24356466544801,5.6946001052856445,0.1793716549873352,0.7377544045448303
2,UNet,1000206,2,0.7765145301818848,30.684616088867188,0.13344436883926392,0.4069971442222595,0.14499221030278733,22.23402063655797,6.9453325271606445,0.19119113683700562,0.8150849342346191
2,UNet,1000206,3,0.7330646514892578,30.180082321166992,0.14272364974021912,0.4249750077724457,0.13668337952107873,21.919523513235646,8.371875762939453,0.20466212928295135,0.9252893328666687
2,UNet,1000264,0,0.8883748054504395,31.529743194580078,0.10013817250728607,0.4691943824291229,0.15913030315511212,19.11927203172028,3.611889600753784,0.16293305158615112,0.7136921882629395
2,UNet,1000264,1,0.8770228028297424,31.862205505371094,0.09556733816862106,0.4712311923503876,0.1572662956495988,19.03048106883712,3.7226767539978027,0.16664642095565796,0.7220327854156494
2,UNet,1000264,2,0.8637698292732239,31.768171310424805,0.09647973626852036,0.4746285080909729,0.15391168584224751,19.001782812461276,3.924025774002075,0.17035555839538574,0.7549097537994385
2,UNet,1000264,3,0.843056857585907,31.48412322998047,0.09972289949655533,0.4829738736152649,0.1489861119834101,18.814060901014685,4.361661911010742,0.17817406356334686,0.833225429058075
2,UNet,1000292,0,0.8112849593162537,32.67372512817383,0.1373874992132187,0.3520364761352539,0.15634914515852075,21.410438617183303,4.437129020690918,0.16214275360107422,0.583164393901825
2,UNet,1000292,1,0.7904003262519836,32.067962646484375,0.14632545411586761,0.3642982542514801,0.14839272858868874,20.36129211177588,4.581784725189209,0.17183031141757965,0.6297680139541626
2,UNet,1000292,2,0.7519446611404419,31.266956329345703,0.16086941957473755,0.38221707940101624,0.1382279829317777,19.695814280839713,5.302124977111816,0.18636752665042877,0.689828634262085
2,UNet,1000292,3,0.693841278553009,30.095138549804688,0.18312206864356995,0.40869683027267456,0.12627653709960057,18.83614382404177,6.626786231994629,0.20817290246486664,0.8162084221839905
2,UNet,1000314,0,0.8995184302330017,33.94813537597656,0.06884827464818954,0.34502896666526794,0.1629181175274165,24.072768080529407,3.1202125549316406,0.17869079113006592,0.8976541757583618
2,UNet,1000314,1,0.892447292804718,33.691917419433594,0.07250391691923141,0.37451425194740295,0.1623942841503878,22.205949054600755,3.202909469604492,0.18232597410678864,0.9376155138015747
2,UNet,1000314,2,0.8817610144615173,33.528446197509766,0.07393404841423035,0.3781948983669281,0.15828229571911087,22.133848580318976,3.343061923980713,0.18584434688091278,0.9409251809120178
2,UNet,1000314,3,0.8668036460876465,33.344783782958984,0.0759185329079628,0.38268205523490906,0.15480107992633624,21.948484547103988,3.418123722076416,0.18596692383289337,0.983238160610199
2,UNet,1000323,0,0.8979884386062622,31.51157569885254,0.09503497928380966,0.4899113178253174,0.13974046925810413,20.575615279045024,4.649422645568848,0.21514704823493958,1.3036872148513794
2,UNet,1000323,1,0.8993250727653503,31.833532333374023,0.09054066240787506,0.4955522418022156,0.13826778646986362,20.549706646382113,4.675539016723633,0.2215990275144577,1.2752280235290527
2,UNet,1000323,2,0.8926442265510559,31.430419921875,0.0958624929189682,0.5021482706069946,0.13581201250890793,20.18757440949125,4.771015644073486,0.22229795157909393,1.2613935470581055
