Acceleration,Method,ScanID,SSFD (Patch Size 1),SSFD (Patch Size 4),SSFD (Patch Size 8),SSFD (Patch Size 16),SSFD (Patch Size 64),SSFD (Patch Coverage 10),SSFD (Patch Coverage 25),SSFD (Patch Coverage 50),SSFD (Patch Coverage 75)
6,UNet,1001275,9.49666976928711,3.341460704803467,5.927803039550781,4.55771017074585,1.2555595636367798,2.837925910949707,4.55771017074585,13.393437385559082,3.6375298500061035
6,UNet,1001381,10.008148193359375,1.0537632703781128,4.3378801345825195,4.02448844909668,0.8030983209609985,2.1181862354278564,4.02448844909668,12.116205215454102,3.2885470390319824
6,UNet,1001651,10.505179405212402,2.3074121475219727,7.976777076721191,4.060819149017334,1.0313756465911865,2.0498878955841064,4.060819149017334,11.39757251739502,2.09541392326355
6,UNet,1001655,8.016172409057617,1.757416009902954,6.586966037750244,3.553539752960205,0.9476000666618347,1.9075896739959717,3.553539752960205,11.417106628417969,2.87581205368042
6,UNet,1001687,7.759310722351074,1.2058345079421997,5.672922134399414,2.915778398513794,0.7607705593109131,1.7818176746368408,2.915778398513794,8.85533618927002,2.4205727577209473
6,UNet,1001759,12.464584350585938,1.4770816564559937,5.277957439422607,3.691941738128662,0.9001369476318359,1.8870528936386108,3.691941738128662,9.347087860107422,2.9767463207244873
6,UNet,1001763,9.982743263244629,1.6787952184677124,6.346180438995361,4.631828784942627,1.0727989673614502,2.304243803024292,4.631828784942627,13.556172370910645,3.298171281814575
6,UNet,1001798,9.38117504119873,3.0349743366241455,6.250975131988525,4.099499702453613,1.0180342197418213,2.455645799636841,4.099499702453613,11.394890785217285,3.0763723850250244
6,UNet,1001850,7.099501609802246,1.875523328781128,7.85360860824585,3.9414219856262207,0.9333504438400269,2.0467495918273926,3.9414219856262207,11.076950073242188,2.4674336910247803
6,UNet,1001851,7.581625938415527,2.432109832763672,10.051788330078125,4.348085403442383,1.294735312461853,2.7649872303009033,4.348085403442383,13.01594352722168,2.8406434059143066
6,UNet,1001938,15.97320556640625,2.5197596549987793,7.719249725341797,4.8988518714904785,1.4717215299606323,2.2285313606262207,4.8988518714904785,12.910560607910156,3.833003282546997
6,UNet,1001959,9.71200942993164,2.168471097946167,3.3444385528564453,3.366126537322998,0.754446268081665,1.6919628381729126,3.366126537322998,10.667181968688965,3.100973606109619
6,UNet,1001995,9.611021041870117,1.6508464813232422,6.474758148193359,3.4899535179138184,1.1536648273468018,2.0252175331115723,3.4899535179138184,10.671320915222168,3.3347065448760986
6,UNet,1001997,12.929641723632812,2.864999294281006,5.869117736816406,4.941692352294922,1.1366941928863525,2.1281871795654297,4.941692352294922,13.215505599975586,3.3809680938720703
6,UNet,1002007,7.3570146560668945,2.064028263092041,6.834486961364746,3.4262325763702393,0.8658337593078613,1.8716808557510376,3.4262325763702393,10.856130599975586,2.817905902862549
6,UNet,1002035,7.822634696960449,0.9359633326530457,4.0222578048706055,2.674192428588867,0.47254475951194763,1.3712751865386963,2.674192428588867,7.408143520355225,2.0765416622161865
6,UNet,1002274,9.822976112365723,1.4536359310150146,6.647279262542725,3.845444440841675,0.7128121852874756,1.870168685913086,3.845444440841675,12.706430435180664,2.4938061237335205
6,UNet,1002351,7.9794816970825195,1.4812005758285522,4.822524547576904,3.4666354656219482,1.0618091821670532,1.867661476135254,3.4666354656219482,10.160523414611816,3.1530661582946777
6,UNet,1002380,12.047856330871582,2.1986312866210938,6.212741374969482,4.697020530700684,0.8793587684631348,1.9853277206420898,4.697020530700684,12.456500053405762,3.0031702518463135
6,UNet,1002382,9.787928581237793,0.9670863151550293,3.1030070781707764,2.2879228591918945,0.4669662415981293,1.3884782791137695,2.2879228591918945,6.700736999511719,2.0447824001312256
6,UNet,1002412,9.456140518188477,2.5102624893188477,5.009101390838623,4.4924116134643555,1.1234182119369507,2.5057849884033203,4.4924116134643555,13.106521606445312,3.781978130340576
6,UNet,1002417,10.239563941955566,1.4400967359542847,6.147596836090088,4.654898643493652,0.9422459602355957,2.2498257160186768,4.654898643493652,11.325876235961914,3.0454812049865723
6,UNet,1002451,12.103995323181152,2.2759315967559814,6.4768242835998535,4.949830055236816,1.1418876647949219,2.3038628101348877,4.949830055236816,13.77366828918457,4.266973495483398
6,UNet,1002515,18.79209327697754,3.4655921459198,4.770114898681641,5.786468029022217,1.8413816690444946,2.778773784637451,5.786468029022217,14.572514533996582,5.660995960235596
6,UNet,1002526,5.778782367706299,0.7795403003692627,4.155221462249756,2.8210530281066895,0.5695828199386597,1.3168002367019653,2.8210530281066895,9.134055137634277,2.3190581798553467
6,UNet,1002538,10.908411026000977,2.034743547439575,3.5773041248321533,4.366639614105225,1.2661535739898682,2.4201407432556152,4.366639614105225,13.569524765014648,3.750991106033325
2,Unrolled,1000017,2.3824751377105713,0.31701338291168213,0.47010794281959534,1.0836560726165771,0.15966404974460602,0.45339035987854004,1.0836560726165771,3.0808768272399902,0.9002212285995483
2,Unrolled,1000026,1.9573396444320679,0.29853665828704834,0.507022500038147,0.8735226392745972,0.1386498510837555,0.4447177052497864,0.8735226392745972,3.2976627349853516,0.8910374641418457
2,Unrolled,1000041,1.3642059564590454,0.1280595362186432,0.6576101779937744,0.30294427275657654,0.07259613275527954,0.19515956938266754,0.30294427275657654,0.8180996775627136,0.26035091280937195
2,Unrolled,1000071,1.5451990365982056,0.15600016713142395,1.1287046670913696,0.3886792063713074,0.052799224853515625,0.2544887661933899,0.3886792063713074,1.3795394897460938,0.3164794445037842
2,Unrolled,1000107,0.9886569976806641,0.08338183909654617,0.31624579429626465,0.27896955609321594,0.04301002249121666,0.15529415011405945,0.27896955609321594,0.775506854057312,0.2322886884212494
2,Unrolled,1000153,1.680938959121704,0.136736661195755,0.6898370385169983,0.28201889991760254,0.08657561242580414,0.19345466792583466,0.28201889991760254,0.9237458109855652,0.2827853858470917
2,Unrolled,1000178,1.8526045083999634,0.2878058850765228,0.4434341788291931,0.9055767059326172,0.12893471121788025,0.4127299189567566,0.9055767059326172,2.922435998916626,0.7964168787002563
2,Unrolled,1000196,1.6281276941299438,0.2122909128665924,0.5398154854774475,0.6259294748306274,0.12174130976200104,0.3365704119205475,0.6259294748306274,2.509695529937744,0.9335193634033203
2,Unrolled,1000206,1.494280457496643,0.22844450175762177,0.5197869539260864,0.6372395753860474,0.09322156012058258,0.2595091164112091,0.6372395753860474,3.212606906890869,0.7453271150588989
2,Unrolled,1000264,1.126240849494934,0.1665877401828766,0.5030620694160461,0.5803076028823853,0.06046019122004509,0.28739243745803833,0.5803076028823853,2.12221097946167,0.42403554916381836
2,Unrolled,1000292,2.044401168823242,0.42658162117004395,0.5342236161231995,1.0175795555114746,0.17789049446582794,0.48241686820983887,1.0175795555114746,3.3736000061035156,0.7986963391304016
2,Unrolled,1000314,0.794319748878479,0.0902368575334549,0.4461110234260559,0.29288142919540405,0.04811510816216469,0.1736139953136444,0.29288142919540405,1.2085946798324585,0.2783525884151459
2,Unrolled,1000323,0.9416629672050476,0.09578431397676468,0.4037597179412842,0.2411668300628662,0.04464956000447273,0.20249009132385254,0.2411668300628662,1.3711751699447632,0.3250400424003601
2,Unrolled,1000344,2.0740208625793457,0.2910093367099762,0.4671613574028015,0.9236825704574585,0.13143862783908844,0.38861700892448425,0.9236825704574585,2.799680233001709,0.8383262753486633
2,Unrolled,1000432,1.4792256355285645,0.15654227137565613,0.5174639821052551,0.3061216473579407,0.08374613523483276,0.1989332139492035,0.3061216473579407,0.9623727798461914,0.3126789629459381
2,Unrolled,1000464,1.3246617317199707,0.1576760858297348,0.7397502660751343,0.5423399209976196,0.10828270018100739,0.2757297158241272,0.5423399209976196,1.9897794723510742,0.5356760025024414
2,Unrolled,1000538,1.4095062017440796,0.2933957874774933,0.7414107322692871,0.7917280197143555,0.10710151493549347,0.41015225648880005,0.7917280197143555,2.5004360675811768,0.5420011281967163
2,Unrolled,1000591,1.4423608779907227,0.23208633065223694,0.7155255079269409,0.6887782216072083,0.1008358746767044,0.28555580973625183,0.6887782216072083,2.1713497638702393,0.4502055048942566
2,Unrolled,1000697,1.0408549308776855,0.0521952323615551,0.22273412346839905,0.19837653636932373,0.023932643234729767,0.15125492215156555,0.19837653636932373,0.6260336637496948,0.17372815310955048
2,Unrolled,1000735,0.8005682229995728,0.09759879857301712,0.4096832275390625,0.3100588023662567,0.05078330636024475,0.18429037928581238,0.3100588023662567,1.1825053691864014,0.277172327041626
2,Unrolled,1000759,1.1831448078155518,0.09333734214305878,0.4058523178100586,0.20957310497760773,0.06610129028558731,0.15654216706752777,0.20957310497760773,0.6751230955123901,0.1991921216249466
2,Unrolled,1000769,1.116344690322876,0.09714236110448837,0.6438812613487244,0.22530536353588104,0.07159928232431412,0.16757389903068542,0.22530536353588104,0.685090184211731,0.2075667828321457
2,Unrolled,1000891,1.2947371006011963,0.15922461450099945,0.5197858810424805,0.26344364881515503,0.07427046447992325,0.21925930678844452,0.26344364881515503,1.0269200801849365,0.34727218747138977
2,Unrolled,1000899,1.3851826190948486,0.23714618384838104,0.4504413604736328,0.7268359661102295,0.1522095948457718,0.3374750018119812,0.7268359661102295,2.4472951889038086,0.7246168255805969
2,Unrolled,1001064,1.1864144802093506,0.11064497381448746,0.49658721685409546,0.21667933464050293,0.0367419496178627,0.1631697714328766,0.21667933464050293,0.6216620802879333,0.22913765907287598
2,Unrolled,1001090,1.4546687602996826,0.2667556405067444,1.1087381839752197,0.4766823351383209,0.08328866958618164,0.2494376003742218,0.4766823351383209,2.126176357269287,0.411185085773468
2,Unrolled,1001096,1.2589313983917236,0.1498301774263382,0.41745010018348694,0.3319619297981262,0.06007774919271469,0.16028454899787903,0.3319619297981262,0.9860607981681824,0.29929736256599426
2,Unrolled,1001104,0.8959901928901672,0.09717793762683868,0.7292627096176147,0.2674846649169922,0.04132506623864174,0.15914413332939148,0.2674846649169922,0.7937647104263306,0.23555341362953186
2,Unrolled,1001119,2.219855785369873,0.24526409804821014,0.7903559803962708,0.7904160618782043,0.10191033780574799,0.35027825832366943,0.7904160618782043,2.5523762702941895,0.670428991317749
2,Unrolled,1001140,1.564941644668579,0.2566222846508026,0.4021839201450348,0.7154824733734131,0.10160231590270996,0.3240799307823181,0.7154824733734131,2.398486375808716,0.8818494081497192
2,Unrolled,1001144,1.585443139076233,0.20981211960315704,0.9500622749328613,0.582791805267334,0.08797164261341095,0.31358784437179565,0.582791805267334,2.2627570629119873,0.5235490202903748
2,Unrolled,1001159,1.8230056762695312,0.5961567759513855,0.6887094378471375,1.1051831245422363,0.26243793964385986,0.6433613896369934,1.1051831245422363,4.85183572769165,1.5984055995941162
2,Unrolled,1001168,0.8609509468078613,0.0988234430551529,0.5869170427322388,0.3041994869709015,0.05177522823214531,0.15513554215431213,0.3041994869709015,1.0012118816375732,0.24456997215747833
2,Unrolled,1001170,1.1188697814941406,0.10385050624608994,0.3559388518333435,0.2080332487821579,0.04361686855554581,0.14725962281227112,0.2080332487821579,0.5600609183311462,0.14741425216197968
2,Unrolled,1001184,0.9890782237052917,0.08160306513309479,0.47909560799598694,0.26023340225219727,0.030857037752866745,0.16458792984485626,0.26023340225219727,0.7717702984809875,0.203573077917099
2,Unrolled,1001275,1.708285927772522,0.44270095229148865,0.5429971218109131,0.948992908000946,0.23078277707099915,0.5450209975242615,0.948992908000946,3.7996909618377686,1.0817667245864868
2,Unrolled,1001381,1.2365225553512573,0.12438906729221344,0.6767603158950806,0.38237833976745605,0.07921028882265091,0.25234606862068176,0.38237833976745605,1.2022136449813843,0.3336312472820282
2,Unrolled,1001651,1.185943841934204,0.2726684510707855,1.212540626525879,0.5764298439025879,0.08688709884881973,0.3293491005897522,0.5764298439025879,2.18896484375,0.4305712580680847
2,Unrolled,1001655,1.044894814491272,0.14008748531341553,0.7867789268493652,0.44590282440185547,0.06569893658161163,0.2105240374803543,0.44590282440185547,2.0973000526428223,0.39115476608276367
2,Unrolled,1001687,1.2212413549423218,0.15459632873535156,0.883047878742218,0.36774498224258423,0.06794245541095734,0.22206592559814453,0.36774498224258423,1.2176581621170044,0.300943523645401
2,Unrolled,1001759,1.2660167217254639,0.1385991871356964,0.7076444029808044,0.23711976408958435,0.07566194981336594,0.18205413222312927,0.23711976408958435,0.6388317346572876,0.27162498235702515
2,Unrolled,1001763,0.9344638586044312,0.11475948244333267,0.7079050540924072,0.4036127030849457,0.058070845901966095,0.22350776195526123,0.4036127030849457,1.2533208131790161,0.2807130217552185
2,Unrolled,1001798,1.5496166944503784,0.42531800270080566,0.5710130333900452,0.9454813003540039,0.18677698075771332,0.4973122477531433,0.9454813003540039,3.8078951835632324,0.8286852836608887
2,Unrolled,1001850,1.243168830871582,0.218565434217453,0.4672399163246155,0.6947701573371887,0.1093338131904602,0.31100720167160034,0.6947701573371887,2.2411491870880127,0.4379122853279114
2,Unrolled,1001851,1.1856038570404053,0.2873768210411072,0.6096240878105164,0.532758891582489,0.12016601860523224,0.35254788398742676,0.532758891582489,2.3312344551086426,0.5194715261459351
2,Unrolled,1001938,1.4417011737823486,0.205762580037117,0.39912882447242737,0.563473105430603,0.10481967031955719,0.292258083820343,0.563473105430603,2.6837127208709717,0.6069192886352539
2,Unrolled,1001959,1.624850869178772,0.20425429940223694,0.38617464900016785,0.6542757153511047,0.09270092844963074,0.2857542037963867,0.6542757153511047,2.7692952156066895,0.8576324582099915
2,Unrolled,1001995,1.0810272693634033,0.14721113443374634,0.6069062948226929,0.31762686371803284,0.05720032379031181,0.19485005736351013,0.31762686371803284,1.173789381980896,0.30274420976638794
2,Unrolled,1001997,2.313930034637451,0.39856472611427307,0.6354376077651978,1.0904810428619385,0.19859950244426727,0.4883871078491211,1.0904810428619385,3.141289472579956,0.9258882403373718
2,Unrolled,1002007,1.2166500091552734,0.2213447093963623,0.6071995496749878,0.5556389093399048,0.09116864204406738,0.27661970257759094,0.5556389093399048,2.153604030609131,0.48756393790245056
2,Unrolled,1002035,1.580230474472046,0.12335246801376343,0.7860309481620789,0.3215240240097046,0.05107380822300911,0.1988464593887329,0.3215240240097046,0.873526394367218,0.2236420214176178
2,Unrolled,1002274,0.9636030197143555,0.1636679470539093,1.1307637691497803,0.3908631205558777,0.07521122694015503,0.26638633012771606,0.3908631205558777,1.844117522239685,0.3779664635658264
2,Unrolled,1002351,0.8365171551704407,0.10338437557220459,0.5117930173873901,0.3388177156448364,0.07885969430208206,0.19254380464553833,0.3388177156448364,1.0593862533569336,0.30982768535614014
2,Unrolled,1002380,2.075003147125244,0.3698248863220215,0.6199285387992859,1.209846019744873,0.18851149082183838,0.5323507189750671,1.209846019744873,3.6577086448669434,0.8959576487541199
2,Unrolled,1002382,0.9836031198501587,0.08376984298229218,0.23923444747924805,0.17082145810127258,0.036453478038311005,0.12804155051708221,0.17082145810127258,0.578431248664856,0.1764286756515503
2,Unrolled,1002412,1.6748319864273071,0.3549817204475403,0.3989044427871704,0.885471522808075,0.14661794900894165,0.41558998823165894,0.885471522808075,3.0512542724609375,0.7955330014228821
2,Unrolled,1002417,3.0910067558288574,0.2617480754852295,2.093751907348633,1.3872740268707275,0.2950122356414795,0.5057443380355835,1.3872740268707275,2.9700450897216797,0.8349758982658386
2,Unrolled,1002451,1.6419662237167358,0.21196308732032776,0.42874598503112793,0.6678385138511658,0.14620563387870789,0.32368603348731995,0.6678385138511658,2.340066432952881,0.7681406140327454
2,Unrolled,1002515,1.877982497215271,0.23529860377311707,0.44237810373306274,0.847569465637207,0.17459546029567719,0.41524606943130493,0.847569465637207,2.9548139572143555,1.3995542526245117
2,Unrolled,1002526,0.9172009229660034,0.09120150655508041,0.43315982818603516,0.23472139239311218,0.04266547039151192,0.16677939891815186,0.23472139239311218,1.0351217985153198,0.2339201271533966
2,Unrolled,1002538,1.6157677173614502,0.2541245222091675,0.4266319274902344,0.7491814494132996,0.12500198185443878,0.4297249913215637,0.7491814494132996,2.955291748046875,0.9862254858016968
4,Unrolled,1000017,7.502050876617432,1.0543012619018555,1.6260963678359985,2.792595624923706,0.4820370674133301,1.192525863647461,2.792595624923706,6.4830193519592285,1.8919204473495483
4,Unrolled,1000026,6.167677879333496,1.0724635124206543,2.0963492393493652,2.240025758743286,0.40473493933677673,0.9867897033691406,2.240025758743286,7.0719895362854,1.8230339288711548
4,Unrolled,1000041,4.852114677429199,0.5318447351455688,1.964104413986206,1.0672683715820312,0.2509375810623169,0.6670260429382324,1.0672683715820312,3.235954761505127,0.9797484278678894
4,Unrolled,1000071,5.35800313949585,0.5907856225967407,3.4183707237243652,1.3833471536636353,0.19912150502204895,0.792161762714386,1.3833471536636353,4.133435249328613,1.0108145475387573
4,Unrolled,1000107,3.636101484298706,0.318704217672348,1.2067288160324097,1.1596773862838745,0.15136072039604187,0.4732389450073242,1.1596773862838745,2.6853408813476562,0.8125960230827332
4,Unrolled,1000153,5.466329097747803,0.6080900430679321,2.382216453552246,1.1261417865753174,0.3702491223812103,0.6779158115386963,1.1261417865753174,3.045447587966919,0.9371326565742493
4,Unrolled,1000178,5.879730224609375,0.9076052904129028,1.8108503818511963,2.3151683807373047,0.42350053787231445,1.1520618200302124,2.3151683807373047,7.057373046875,1.7408647537231445
4,Unrolled,1000196,5.363169193267822,0.7644569277763367,2.4720780849456787,2.2497432231903076,0.4457802176475525,0.9853962063789368,2.2497432231903076,6.939166069030762,2.3366546630859375
4,Unrolled,1000206,4.099059581756592,0.7535597085952759,2.054293394088745,1.5301967859268188,0.24552731215953827,0.6727534532546997,1.5301967859268188,7.554722785949707,1.6137008666992188
4,Unrolled,1000264,3.019181728363037,0.45237112045288086,1.635629415512085,1.4579368829727173,0.14691735804080963,0.7009924054145813,1.4579368829727173,4.962335109710693,1.1216752529144287
4,Unrolled,1000292,6.548290252685547,1.312018871307373,1.5476123094558716,2.428596019744873,0.5700600743293762,1.081720232963562,2.428596019744873,6.768540382385254,1.693663239479065
4,Unrolled,1000314,3.057868480682373,0.32020679116249084,1.523748755455017,1.0312275886535645,0.1570458710193634,0.5561281442642212,1.0312275886535645,4.096334457397461,1.1692063808441162
4,Unrolled,1000323,3.0838475227355957,0.3947664201259613,1.1882336139678955,0.9775079488754272,0.1513814479112625,0.7308775186538696,0.9775079488754272,4.764157772064209,1.222522497177124
4,Unrolled,1000344,5.723060607910156,0.980755627155304,1.7792342901229858,2.190647602081299,0.4123629927635193,1.1173642873764038,2.190647602081299,6.620902061462402,1.8216367959976196
4,Unrolled,1000432,5.277966499328613,0.6496866941452026,2.324103355407715,1.214518427848816,0.30250808596611023,0.7097416520118713,1.214518427848816,3.5860869884490967,1.0768617391586304
4,Unrolled,1000464,4.233616828918457,0.6966333389282227,1.7441208362579346,1.751983404159546,0.4552439749240875,1.016357421875,1.751983404159546,5.89284610748291,1.7604316473007202
4,Unrolled,1000538,5.255230903625488,0.9689587354660034,3.83937406539917,1.9650475978851318,0.30882972478866577,1.0670595169067383,1.9650475978851318,6.220530033111572,1.2483657598495483
4,Unrolled,1000591,4.516796112060547,0.7949041128158569,4.744560241699219,1.9178197383880615,0.3716866970062256,0.9698010683059692,1.9178197383880615,5.660880088806152,1.1543939113616943
4,Unrolled,1000697,2.8419039249420166,0.19142749905586243,0.9375728368759155,0.7400892972946167,0.08303201198577881,0.4805886149406433,0.7400892972946167,2.1436893939971924,0.5498009920120239
4,Unrolled,1000735,2.7459514141082764,0.33907148241996765,1.6585712432861328,1.0485098361968994,0.18395552039146423,0.5681594610214233,1.0485098361968994,3.673323154449463,0.8236994743347168
4,Unrolled,1000759,4.637773513793945,0.4663453996181488,2.2218735218048096,1.0335488319396973,0.3884033262729645,0.6151431798934937,1.0335488319396973,2.859095335006714,0.8704574704170227
4,Unrolled,1000769,4.542487144470215,0.48384833335876465,2.4356462955474854,1.0251309871673584,0.42409682273864746,0.679730236530304,1.0251309871673584,3.0183939933776855,0.885052502155304
4,Unrolled,1000891,4.608264923095703,0.7046931385993958,1.95854914188385,0.9917436838150024,0.2861176133155823,0.7104523181915283,0.9917436838150024,3.002711772918701,1.0989229679107666
4,Unrolled,1000899,4.360014915466309,0.9759626388549805,2.172102451324463,2.573472499847412,0.6006360650062561,1.1817853450775146,2.573472499847412,7.272047519683838,2.0648670196533203
4,Unrolled,1001064,4.241333961486816,0.4842652380466461,3.5442917346954346,1.1286247968673706,0.17545345425605774,0.6612085103988647,1.1286247968673706,2.682065963745117,0.9227437973022461
4,Unrolled,1001090,4.154706001281738,0.7493318319320679,4.840538024902344,1.2695456743240356,0.2674039602279663,0.7266666293144226,1.2695456743240356,5.657254219055176,0.9851293563842773
4,Unrolled,1001096,4.0100932121276855,0.5811979174613953,1.6905667781829834,1.1143392324447632,0.2649182975292206,0.5444501638412476,1.1143392324447632,3.247756242752075,0.9914811849594116
4,Unrolled,1001104,3.2923855781555176,0.3603755533695221,3.183995485305786,0.9965135455131531,0.12836717069149017,0.5130645036697388,0.9965135455131531,2.4337687492370605,0.6815618276596069
4,Unrolled,1001119,6.1191229820251465,0.8229087591171265,3.9287242889404297,1.8508470058441162,0.29622501134872437,1.0272812843322754,1.8508470058441162,6.185929298400879,1.612754464149475
4,Unrolled,1001140,4.568190097808838,0.9677464365959167,1.7976127862930298,1.9862407445907593,0.37088197469711304,0.9422849416732788,1.9862407445907593,6.186332702636719,1.8565276861190796
4,Unrolled,1001144,5.230422019958496,0.7274103760719299,3.9553894996643066,1.6585935354232788,0.25505179166793823,0.8913068771362305,1.6585935354232788,5.443068504333496,1.2953869104385376
4,Unrolled,1001159,5.243396759033203,1.7518646717071533,1.7790371179580688,2.329895496368408,0.8072136640548706,1.257568597793579,2.329895496368408,9.012361526489258,2.961915969848633
4,Unrolled,1001168,2.4975779056549072,0.3594606816768646,1.7019420862197876,0.9031041264533997,0.17598256468772888,0.46350932121276855,0.9031041264533997,2.6407642364501953,0.830253005027771
4,Unrolled,1001170,3.566007614135742,0.4099343717098236,1.4570659399032593,0.9442638158798218,0.14419881999492645,0.5388926267623901,0.9442638158798218,2.5067198276519775,0.6339126825332642
4,Unrolled,1001184,3.4807376861572266,0.3807215690612793,1.9989168643951416,1.171356439590454,0.12932255864143372,0.6495823264122009,1.171356439590454,3.665771007537842,0.8419159054756165
4,Unrolled,1001275,5.186654567718506,1.507810115814209,1.7538106441497803,2.4139657020568848,0.7029303312301636,1.2718040943145752,2.4139657020568848,7.552406311035156,2.0995659828186035
4,Unrolled,1001381,4.090173244476318,0.4380258619785309,1.808479905128479,1.370503306388855,0.26112836599349976,0.8504165410995483,1.370503306388855,4.423930644989014,1.1486108303070068
4,Unrolled,1001651,4.062830924987793,0.8593159914016724,5.568772315979004,1.5518295764923096,0.32050594687461853,0.9705071449279785,1.5518295764923096,6.4183855056762695,1.1108545064926147
4,Unrolled,1001655,3.8133959770202637,0.5307410359382629,2.698866367340088,1.3019698858261108,0.25915318727493286,0.6950124502182007,1.3019698858261108,6.264948844909668,1.1322193145751953
4,Unrolled,1001687,4.2408246994018555,0.6231664419174194,3.1986091136932373,1.4159071445465088,0.28873592615127563,0.8176307678222656,1.4159071445465088,4.194053649902344,1.0833879709243774
4,Unrolled,1001759,3.9343459606170654,0.5778758525848389,2.7983269691467285,0.9405183792114258,0.25928980112075806,0.5901767015457153,0.9405183792114258,2.501615524291992,0.8230191469192505
4,Unrolled,1001763,3.1578831672668457,0.42305153608322144,2.274033784866333,1.5333688259124756,0.2350882589817047,0.7665400505065918,1.5333688259124756,4.566603660583496,1.078498125076294
4,Unrolled,1001798,4.869585990905762,1.421337366104126,1.6508209705352783,2.1499221324920654,0.5634534358978271,1.1855980157852173,2.1499221324920654,6.983541011810303,1.699930191040039
4,Unrolled,1001850,3.992858409881592,0.7794688940048218,2.7950239181518555,1.8177902698516846,0.34233230352401733,0.8865353465080261,1.8177902698516846,5.826972007751465,1.1778780221939087
4,Unrolled,1001851,4.209293365478516,0.9279532432556152,3.8787970542907715,1.5256989002227783,0.35962891578674316,1.0688791275024414,1.5256989002227783,5.875185012817383,1.2781814336776733
4,Unrolled,1001938,4.615170478820801,0.7739001512527466,2.5859878063201904,1.6846625804901123,0.4103732109069824,0.8661033511161804,1.6846625804901123,7.084733486175537,1.5468885898590088
4,Unrolled,1001959,4.602397918701172,0.8302817344665527,1.3447468280792236,1.6750001907348633,0.32268428802490234,0.7782929539680481,1.6750001907348633,6.488691806793213,1.860672950744629
4,Unrolled,1001995,4.162370204925537,0.6542338132858276,3.1416873931884766,1.3374061584472656,0.3025434613227844,0.7302000522613525,1.3374061584472656,4.014349937438965,1.0141502618789673
4,Unrolled,1001997,6.738106727600098,1.2506990432739258,1.830579400062561,2.594907283782959,0.5453283190727234,1.110215187072754,2.594907283782959,6.465237617492676,1.8805806636810303
4,Unrolled,1002007,3.5027694702148438,0.7975607514381409,2.9015355110168457,1.5148664712905884,0.3112456798553467,0.778948187828064,1.5148664712905884,5.2683000564575195,1.2987018823623657
4,Unrolled,1002035,5.1631574630737305,0.42902058362960815,2.4458842277526855,1.2796953916549683,0.1486428678035736,0.6992592811584473,1.2796953916549683,3.104296922683716,0.7572525143623352
4,Unrolled,1002274,3.2688827514648438,0.5499882698059082,3.187295436859131,1.4317691326141357,0.24389667809009552,0.7981505393981934,1.4317691326141357,5.914493083953857,1.3461452722549438
4,Unrolled,1002351,3.6867763996124268,0.5471399426460266,2.3836312294006348,1.5785528421401978,0.3817927837371826,0.7613554000854492,1.5785528421401978,4.569407939910889,1.2319506406784058
4,Unrolled,1002380,7.06158971786499,1.1438169479370117,1.8721892833709717,2.7564406394958496,0.5150938034057617,1.0734527111053467,2.7564406394958496,7.708418846130371,1.8283027410507202
4,Unrolled,1002382,3.489075183868408,0.33647021651268005,1.00889253616333,0.7222949266433716,0.13547664880752563,0.45515304803848267,0.7222949266433716,2.271833896636963,0.7223842144012451
4,Unrolled,1002412,4.859499454498291,1.2614645957946777,1.5027331113815308,2.3426170349121094,0.42913708090782166,1.1559405326843262,2.3426170349121094,7.245517730712891,1.6835534572601318
4,Unrolled,1002417,6.921794891357422,0.9828169941902161,3.581690549850464,3.350743532180786,1.0433406829833984,1.7613675594329834,3.350743532180786,7.932366371154785,2.5079827308654785
4,Unrolled,1002451,4.691788673400879,0.8877867460250854,2.4230220317840576,1.9651107788085938,0.5333606004714966,0.9669381380081177,1.9651107788085938,6.490450859069824,1.9161697626113892
4,Unrolled,1002515,5.482046604156494,0.8332785367965698,1.4930307865142822,2.4597322940826416,0.6271157264709473,1.073107361793518,2.4597322940826416,7.335282802581787,2.913733959197998
4,Unrolled,1002526,2.863602876663208,0.32361841201782227,2.1209311485290527,1.1486151218414307,0.14420679211616516,0.6453645825386047,1.1486151218414307,4.298123836517334,0.9323111772537231
4,Unrolled,1002538,5.2717390060424805,0.8334199786186218,1.2805664539337158,2.0820744037628174,0.36578816175460815,1.0756973028182983,2.0820744037628174,6.988230228424072,2.0061285495758057
6,Unrolled,1000017,12.030402183532715,2.0608296394348145,3.7882678508758545,4.556816101074219,0.9544578790664673,2.090682029724121,4.556816101074219,10.675505638122559,3.3358001708984375
6,Unrolled,1000026,9.252129554748535,1.8459758758544922,4.964747428894043,3.657802104949951,0.7320218086242676,1.6662349700927734,3.657802104949951,10.912615776062012,2.8078112602233887
6,Unrolled,1000041,8.7813138961792,1.200710654258728,4.254401683807373,2.5933823585510254,0.5613682270050049,1.287421464920044,2.5933823585510254,7.0030975341796875,2.494208812713623
6,Unrolled,1000071,9.042487144470215,1.329416036605835,6.301471710205078,3.3447184562683105,0.41788849234580994,1.4514245986938477,3.3447184562683105,8.833005905151367,2.2711076736450195
6,Unrolled,1000107,7.185995578765869,0.8250837326049805,3.0472686290740967,3.044665575027466,0.3682013154029846,1.0221716165542603,3.044665575027466,7.910548210144043,2.1697914600372314
